customer_id,age,gender,employment_type,monthly_income,loan_amount,transaction_count,avg_monthly_spend,savings_ratio,mobile_recharge_freq,missed_payments,income_to_loan_ratio,spend_to_income_ratio,credit_risk,risk_category,loan_eligibility,credit_score
CUST000665,33,Female,Salaried,139708,443866,154,86453,0.41,11,0,0.31,0.62,0,Low Risk,Not Eligible,782
CUST000666,48,Male,Student,142847,408562,193,41655,0.18,9,2,0.35,0.29,0,Medium Risk,Eligible with Conditions,616
CUST000667,49,Female,Student,72591,60904,47,80022,0.65,6,6,1.19,1.1,1,High Risk,Not Eligible,350
CUST000668,33,Male,Self-Employed,19351,283252,33,63784,0.16,14,3,0.07,3.3,1,High Risk,Not Eligible,432
CUST000669,55,Male,Salaried,123400,527247,124,64289,0.56,1,4,0.23,0.52,1,High Risk,Not Eligible,452
CUST000670,26,Male,Student,128533,351300,35,40410,0.68,5,5,0.37,0.31,1,High Risk,Not Eligible,416
CUST000671,38,Female,Self-Employed,111627,271320,185,93982,0.52,5,1,0.41,0.84,0,Low Risk,Eligible,744
CUST000672,25,Female,Salaried,136381,424136,166,54302,0.7,7,1,0.32,0.4,0,Low Risk,Not Eligible,780
CUST000673,45,Female,Self-Employed,103707,190922,132,24703,0.47,7,5,0.54,0.24,1,High Risk,Not Eligible,374
CUST000674,22,Male,Salaried,89678,142901,259,47191,0.18,6,4,0.63,0.53,1,High Risk,Not Eligible,376
CUST000675,30,Female,Salaried,81309,128225,298,57112,0.17,8,0,0.63,0.7,0,Low Risk,Eligible,734
CUST000676,50,Male,Self-Employed,18778,498406,258,14399,0.25,2,2,0.04,0.77,1,Medium Risk,Eligible with Conditions,510
CUST000677,25,Female,Salaried,120713,226738,134,15685,0.03,14,2,0.53,0.13,1,Medium Risk,Eligible with Conditions,466
CUST000678,53,Male,Self-Employed,141180,483076,16,90777,0.49,13,4,0.29,0.64,1,High Risk,Not Eligible,438
CUST000679,21,Male,Salaried,44382,247726,39,7487,0.21,13,6,0.18,0.17,1,High Risk,Not Eligible,300
CUST000680,38,Male,Student,83787,307811,202,15018,0.58,7,4,0.27,0.18,1,High Risk,Not Eligible,456
CUST000681,52,Female,Unemployed,31341,434059,252,33825,0.27,10,3,0.07,1.08,1,High Risk,Not Eligible,454
CUST000682,31,Male,Student,127967,428759,114,10750,0.35,7,3,0.3,0.08,1,High Risk,Not Eligible,470
CUST000683,41,Male,Salaried,139066,470996,249,61956,0.68,4,1,0.3,0.45,0,Low Risk,Not Eligible,776
CUST000684,46,Male,Salaried,93820,11611,254,53229,0.19,12,0,8.08,0.57,0,Low Risk,Eligible,738
CUST000685,45,Male,Self-Employed,67949,355386,167,86220,0.51,10,0,0.19,1.27,1,Low Risk,Not Eligible,682
CUST000686,42,Male,Salaried,70543,300187,52,46118,0.54,2,6,0.23,0.65,1,High Risk,Not Eligible,328
CUST000687,47,Male,Salaried,35610,141343,75,62615,0.18,4,4,0.25,1.76,1,High Risk,Not Eligible,376
CUST000688,33,Female,Self-Employed,73226,344233,138,82946,0.37,4,1,0.21,1.13,1,Medium Risk,Eligible with Conditions,594
CUST000689,53,Female,Self-Employed,53167,495092,243,60290,0.26,12,1,0.11,1.13,1,Medium Risk,Eligible with Conditions,572
CUST000690,54,Male,Unemployed,75381,195191,72,18105,0.55,12,3,0.39,0.24,1,High Risk,Not Eligible,510
CUST000691,61,Female,Salaried,54710,291608,282,21913,0.45,6,2,0.19,0.4,1,Medium Risk,Eligible with Conditions,550
CUST000692,55,Female,Salaried,24766,254220,36,52515,0.35,14,6,0.1,2.12,1,High Risk,Not Eligible,300
CUST000693,21,Male,Salaried,110416,441056,127,50342,0.55,7,0,0.25,0.46,1,Low Risk,Not Eligible,690
CUST000694,41,Male,Unemployed,20780,549950,26,55184,0.19,3,6,0.04,2.66,1,High Risk,Not Eligible,300
CUST000695,26,Male,Self-Employed,56458,590009,159,86247,0.53,10,1,0.1,1.53,1,Medium Risk,Eligible with Conditions,626
CUST000696,48,Female,Student,64221,569396,114,63506,0.61,1,3,0.11,0.99,1,High Risk,Not Eligible,522
CUST000697,37,Male,Unemployed,9509,96788,275,27967,0.62,3,3,0.1,2.94,1,High Risk,Not Eligible,524
CUST000698,25,Female,Self-Employed,97493,473239,119,39023,0.56,9,3,0.21,0.4,1,High Risk,Not Eligible,512
CUST000699,51,Male,Self-Employed,124850,249437,224,57288,0.3,1,6,0.5,0.46,1,High Risk,Not Eligible,300
CUST000700,25,Female,Salaried,39533,54966,234,29622,0.69,13,2,0.72,0.75,0,Medium Risk,Eligible with Conditions,718
CUST000701,58,Male,Self-Employed,116144,190846,256,48201,0.28,8,1,0.61,0.42,0,Low Risk,Eligible,696
CUST000702,23,Male,Self-Employed,130402,277530,253,78033,0.46,2,4,0.47,0.6,1,High Risk,Not Eligible,432
CUST000703,43,Female,Self-Employed,86467,151297,13,19350,0.14,6,4,0.57,0.22,1,High Risk,Not Eligible,368
CUST000704,57,Female,Unemployed,9359,414909,38,57820,0.69,3,3,0.02,6.18,1,High Risk,Not Eligible,538
CUST000705,57,Female,Unemployed,127119,339341,232,51709,0.5,7,3,0.37,0.41,1,High Risk,Not Eligible,500
CUST000706,30,Female,Self-Employed,28344,48021,77,91232,0.53,2,2,0.59,3.22,0,Medium Risk,Eligible with Conditions,686
CUST000707,30,Female,Self-Employed,126499,386059,216,30470,0.07,4,3,0.33,0.24,1,High Risk,Not Eligible,414
CUST000708,39,Female,Self-Employed,77778,154333,76,33889,0.54,10,5,0.5,0.44,1,High Risk,Not Eligible,388
CUST000709,37,Male,Salaried,28601,425594,62,13224,0.55,9,1,0.07,0.46,1,Medium Risk,Eligible with Conditions,630
CUST000710,41,Female,Salaried,109013,91755,224,8465,0.48,6,3,1.19,0.08,1,High Risk,Not Eligible,496
CUST000711,34,Male,Self-Employed,38782,71330,279,85418,0.23,4,3,0.54,2.2,1,High Risk,Not Eligible,446
CUST000712,29,Male,Self-Employed,119095,574601,253,96480,0.36,2,1,0.21,0.81,1,Medium Risk,Eligible with Conditions,592
CUST000713,21,Female,Salaried,105123,239729,20,58214,0.1,10,0,0.44,0.55,1,Low Risk,Eligible,600
CUST000714,33,Male,Unemployed,52458,294176,79,98373,0.35,14,5,0.18,1.88,1,High Risk,Not Eligible,350
CUST000715,24,Female,Salaried,132225,490179,110,5944,0.19,9,5,0.27,0.04,1,High Risk,Not Eligible,318
CUST000716,21,Female,Salaried,147152,153430,140,27336,0.26,4,4,0.96,0.19,1,High Risk,Not Eligible,392
CUST000717,60,Male,Self-Employed,104188,362470,78,41624,0.14,9,3,0.29,0.4,1,High Risk,Not Eligible,428
CUST000718,52,Male,Salaried,129292,353301,258,68206,0.18,14,1,0.37,0.53,0,Low Risk,Not Eligible,676
CUST000719,54,Female,Salaried,98570,447037,22,47764,0.08,2,4,0.22,0.48,1,High Risk,Not Eligible,356
CUST000720,48,Female,Salaried,131791,33365,47,97325,0.65,7,6,3.95,0.74,1,High Risk,Not Eligible,350
CUST000721,51,Male,Self-Employed,133291,280333,54,48420,0.39,11,6,0.48,0.36,1,High Risk,Not Eligible,300
CUST000722,28,Male,Salaried,106375,474965,7,92758,0.3,11,2,0.22,0.87,1,Medium Risk,Eligible with Conditions,520
CUST000723,59,Male,Self-Employed,46314,536536,236,68671,0.39,5,6,0.09,1.48,1,High Risk,Not Eligible,300
CUST000724,46,Male,Self-Employed,116880,9369,223,18773,0.45,8,6,12.48,0.16,1,High Risk,Not Eligible,310
CUST000725,54,Female,Salaried,108326,461979,63,29447,0.65,11,0,0.23,0.27,1,Low Risk,Not Eligible,710
CUST000726,23,Female,Unemployed,129026,452695,288,7033,0.15,14,3,0.29,0.05,1,High Risk,Not Eligible,430
CUST000727,32,Female,Salaried,70451,370863,68,58852,0.23,8,0,0.19,0.84,1,Low Risk,Not Eligible,626
CUST000728,21,Female,Unemployed,53708,176955,74,23497,0.68,14,3,0.3,0.44,1,High Risk,Not Eligible,536
CUST000729,64,Male,Self-Employed,25682,562343,146,82714,0.28,14,3,0.05,3.22,1,High Risk,Not Eligible,456
CUST000730,25,Male,Unemployed,110406,383824,206,75082,0.05,4,3,0.29,0.68,1,High Risk,Not Eligible,410
CUST000731,50,Female,Salaried,67372,274594,211,76932,0.13,13,0,0.25,1.14,1,Low Risk,Not Eligible,606
CUST000732,50,Female,Self-Employed,47477,138997,225,23978,0.05,4,5,0.34,0.51,1,High Risk,Not Eligible,300
CUST000733,37,Female,Salaried,141692,478267,250,15882,0.69,8,2,0.3,0.11,0,Medium Risk,Eligible with Conditions,718
CUST000734,43,Female,Salaried,61024,55272,85,19945,0.22,3,5,1.1,0.33,1,High Risk,Not Eligible,324
CUST000735,35,Female,Self-Employed,148749,10310,255,90320,0.65,7,1,14.43,0.61,0,Low Risk,Eligible,770
CUST000736,57,Female,Salaried,25824,36817,55,59485,0.7,8,1,0.7,2.3,0,Low Risk,Eligible,780
CUST000737,41,Female,Self-Employed,139837,513350,289,71850,0.43,8,6,0.27,0.51,1,High Risk,Not Eligible,306
CUST000738,34,Female,Salaried,105151,491160,208,62870,0.05,11,5,0.21,0.6,1,High Risk,Not Eligible,300
CUST000739,22,Female,Salaried,56926,442744,29,21595,0.08,10,2,0.13,0.38,1,Medium Risk,Eligible with Conditions,476
CUST000740,31,Male,Self-Employed,20975,87641,45,87291,0.35,4,6,0.24,4.16,1,High Risk,Not Eligible,300
CUST000741,59,Female,Salaried,82877,544745,73,67038,0.3,9,2,0.15,0.81,1,Medium Risk,Eligible with Conditions,520
CUST000742,58,Male,Self-Employed,85870,47311,8,59126,0.44,10,3,1.82,0.69,1,High Risk,Not Eligible,488
CUST000743,54,Male,Self-Employed,89371,156958,244,99134,0.32,4,3,0.57,1.11,1,High Risk,Not Eligible,464
CUST000744,58,Female,Student,108970,475328,35,38449,0.66,8,1,0.23,0.35,1,Medium Risk,Eligible with Conditions,652
CUST000745,54,Female,Salaried,106066,449093,121,21639,0.39,6,3,0.24,0.2,1,High Risk,Not Eligible,478
CUST000746,38,Male,Self-Employed,69562,364571,199,48370,0.49,5,6,0.19,0.7,1,High Risk,Not Eligible,318
CUST000747,50,Male,Unemployed,48409,169334,94,99559,0.63,4,3,0.29,2.06,1,High Risk,Not Eligible,526
CUST000748,35,Female,Self-Employed,17834,398238,182,77628,0.13,5,2,0.04,4.35,1,Medium Risk,Eligible with Conditions,486
CUST000749,47,Male,Self-Employed,110192,168394,149,74918,0.18,13,0,0.65,0.68,0,Low Risk,Eligible,736
CUST000750,54,Female,Self-Employed,8840,53929,206,45710,0.1,11,5,0.16,5.17,1,High Risk,Not Eligible,300
CUST000751,58,Female,Self-Employed,39568,382389,207,57051,0.12,1,4,0.1,1.44,1,High Risk,Not Eligible,364
CUST000752,53,Female,Self-Employed,18846,451098,28,63639,0.37,7,4,0.04,3.38,1,High Risk,Not Eligible,414
CUST000753,44,Male,Salaried,144971,339678,109,6159,0.25,8,3,0.43,0.04,1,High Risk,Not Eligible,450
CUST000754,35,Male,Salaried,94038,307094,279,74192,0.31,12,3,0.31,0.79,1,High Risk,Not Eligible,462
CUST000755,50,Female,Student,137789,88576,64,69988,0.69,9,5,1.56,0.51,1,High Risk,Not Eligible,418
CUST000756,62,Male,Salaried,115460,25557,19,21706,0.13,13,4,4.52,0.19,1,High Risk,Not Eligible,366
CUST000757,37,Male,Self-Employed,82723,551113,89,12862,0.39,3,2,0.15,0.16,1,Medium Risk,Eligible with Conditions,538
CUST000758,25,Male,Salaried,112194,276142,201,13219,0.1,9,4,0.41,0.12,1,High Risk,Not Eligible,360
CUST000759,49,Male,Self-Employed,119417,41080,239,92017,0.24,10,4,2.91,0.77,1,High Risk,Not Eligible,388
CUST000760,24,Male,Salaried,143383,193869,267,37536,0.38,5,6,0.74,0.26,1,High Risk,Not Eligible,300
CUST000761,30,Male,Salaried,64888,498844,10,74632,0.66,10,4,0.13,1.15,1,High Risk,Not Eligible,472
CUST000762,37,Male,Unemployed,49616,571695,293,80391,0.29,6,3,0.09,1.62,1,High Risk,Not Eligible,458
CUST000763,30,Female,Student,14083,125283,62,65886,0.07,1,6,0.11,4.68,1,High Risk,Not Eligible,300
CUST000764,37,Male,Self-Employed,90476,18338,149,82996,0.29,9,3,4.93,0.92,1,High Risk,Not Eligible,458
CUST000765,40,Male,Self-Employed,100416,469736,46,36937,0.13,9,5,0.21,0.37,1,High Risk,Not Eligible,306
CUST000766,44,Male,Self-Employed,10580,183982,204,24094,0.18,6,4,0.06,2.28,1,High Risk,Not Eligible,376
CUST000767,25,Male,Self-Employed,130834,114367,178,30924,0.44,8,3,1.14,0.24,1,High Risk,Not Eligible,488
CUST000768,54,Male,Self-Employed,120148,333042,99,86325,0.08,4,5,0.36,0.72,1,High Risk,Not Eligible,300
CUST000769,26,Male,Salaried,50321,353684,221,3123,0.34,5,4,0.14,0.06,1,High Risk,Not Eligible,408
CUST000770,22,Male,Self-Employed,17386,499775,115,56149,0.44,5,2,0.03,3.23,1,Medium Risk,Eligible with Conditions,548
CUST000771,33,Male,Self-Employed,61171,448853,184,74445,0.31,7,3,0.14,1.22,1,High Risk,Not Eligible,462
CUST000772,63,Female,Unemployed,139743,405966,167,34854,0.04,7,0,0.34,0.25,1,Low Risk,Not Eligible,588
CUST000773,63,Male,Salaried,41545,362073,123,63796,0.69,7,5,0.11,1.54,1,High Risk,Not Eligible,418
CUST000774,31,Male,Self-Employed,34855,504555,232,72432,0.28,5,3,0.07,2.08,1,High Risk,Not Eligible,456
CUST000775,43,Male,Self-Employed,43790,68528,149,61968,0.55,4,2,0.64,1.42,0,Medium Risk,Eligible with Conditions,690
CUST000776,36,Male,Salaried,59012,513907,146,43834,0.25,8,2,0.11,0.74,1,Medium Risk,Eligible with Conditions,510
CUST000777,51,Female,Salaried,125827,289931,126,20111,0.35,1,3,0.43,0.16,1,High Risk,Not Eligible,470
CUST000778,31,Female,Salaried,22260,382757,289,75575,0.29,1,1,0.06,3.4,1,Medium Risk,Eligible with Conditions,578
CUST000779,36,Female,Salaried,9074,109887,230,27099,0.26,6,5,0.08,2.99,1,High Risk,Not Eligible,332
CUST000780,28,Female,Salaried,148547,66086,261,72206,0.04,2,4,2.25,0.49,1,High Risk,Not Eligible,348
CUST000781,24,Female,Self-Employed,9986,260494,289,53293,0.27,12,4,0.04,5.34,1,High Risk,Not Eligible,394
CUST000782,60,Female,Self-Employed,63479,513889,169,18029,0.63,3,2,0.12,0.28,1,Medium Risk,Eligible with Conditions,586
CUST000783,24,Female,Self-Employed,138833,592596,225,34811,0.49,4,3,0.23,0.25,1,High Risk,Not Eligible,498
CUST000784,45,Female,Unemployed,10176,282941,73,18793,0.13,14,1,0.04,1.85,1,Medium Risk,Eligible with Conditions,546
CUST000785,23,Female,Salaried,92258,272446,228,51106,0.43,2,5,0.34,0.55,1,High Risk,Not Eligible,366
CUST000786,52,Female,Salaried,123188,461388,128,88662,0.63,10,0,0.27,0.72,1,Low Risk,Not Eligible,706
CUST000787,23,Female,Self-Employed,92153,567347,16,87764,0.5,7,4,0.16,0.95,1,High Risk,Not Eligible,440
CUST000788,47,Female,Salaried,85442,136980,56,87131,0.13,10,6,0.62,1.02,1,High Risk,Not Eligible,300
CUST000789,49,Female,Salaried,48002,478875,133,3972,0.61,1,5,0.1,0.08,1,High Risk,Not Eligible,402
CUST000790,52,Female,Salaried,65124,148949,139,3360,0.23,3,5,0.44,0.05,1,High Risk,Not Eligible,326
CUST000791,39,Female,Salaried,145682,281383,149,5632,0.33,2,1,0.52,0.04,0,Low Risk,Eligible,706
CUST000792,41,Female,Student,57752,32313,131,38958,0.38,13,5,1.79,0.67,1,High Risk,Not Eligible,356
CUST000793,25,Male,Salaried,86947,47103,230,83882,0.6,9,4,1.85,0.96,1,High Risk,Not Eligible,460
CUST000794,38,Female,Self-Employed,126972,184480,75,21008,0.65,8,3,0.69,0.17,1,High Risk,Not Eligible,530
CUST000795,48,Male,Salaried,82716,481467,277,80656,0.65,3,4,0.17,0.98,1,High Risk,Not Eligible,470
CUST000796,62,Female,Self-Employed,18073,93771,191,33283,0.04,5,0,0.19,1.84,1,Low Risk,Not Eligible,588
CUST000797,42,Female,Salaried,45251,131228,7,53908,0.65,3,3,0.34,1.19,1,High Risk,Not Eligible,530
CUST000798,41,Male,Self-Employed,104496,96665,289,10818,0.07,14,2,1.08,0.1,1,Medium Risk,Eligible with Conditions,474
CUST000799,26,Female,Salaried,46897,275804,26,73655,0.21,11,1,0.17,1.57,1,Medium Risk,Eligible with Conditions,562
CUST000800,21,Male,Salaried,59616,385815,170,33579,0.38,13,4,0.15,0.56,1,High Risk,Not Eligible,416
CUST000801,25,Male,Self-Employed,12482,489091,250,58178,0.35,12,3,0.03,4.66,1,High Risk,Not Eligible,470
CUST000802,61,Male,Salaried,115990,134909,238,60584,0.44,11,5,0.86,0.52,1,High Risk,Not Eligible,368
CUST000803,32,Female,Salaried,51284,438039,162,68020,0.35,12,3,0.12,1.33,1,High Risk,Not Eligible,470
CUST000804,46,Female,Salaried,80932,454058,155,98373,0.66,11,4,0.18,1.22,1,High Risk,Not Eligible,472
CUST000805,54,Female,Unemployed,15338,145688,217,3975,0.19,6,2,0.11,0.26,1,Medium Risk,Eligible with Conditions,498
CUST000806,34,Male,Salaried,69480,80976,222,66479,0.21,5,4,0.86,0.96,1,High Risk,Not Eligible,382
CUST000807,46,Male,Self-Employed,144313,184810,250,19265,0.65,11,2,0.78,0.13,0,Medium Risk,Eligible with Conditions,710
CUST000808,47,Female,Salaried,12695,280251,280,66518,0.08,2,5,0.05,5.24,1,High Risk,Not Eligible,300
CUST000809,29,Female,Salaried,22318,284087,155,7318,0.44,14,4,0.08,0.33,1,High Risk,Not Eligible,428
CUST000810,46,Female,Salaried,58934,45725,200,38081,0.49,10,3,1.29,0.65,1,High Risk,Not Eligible,498
CUST000811,42,Female,Unemployed,129282,539398,25,61649,0.37,8,0,0.24,0.48,1,Low Risk,Not Eligible,654
CUST000812,50,Female,Salaried,99891,503864,261,46069,0.5,6,0,0.2,0.46,1,Low Risk,Not Eligible,680
CUST000813,63,Male,Salaried,76754,283606,21,81670,0.15,14,5,0.27,1.06,1,High Risk,Not Eligible,310
CUST000814,37,Male,Salaried,93677,346376,55,79377,0.6,3,6,0.27,0.85,1,High Risk,Not Eligible,340
CUST000815,46,Male,Salaried,110320,451015,274,94671,0.12,13,6,0.24,0.86,1,High Risk,Not Eligible,300
CUST000816,56,Female,Salaried,141909,595855,87,15427,0.3,13,3,0.24,0.11,1,High Risk,Not Eligible,460
CUST000817,21,Male,Self-Employed,133261,487517,128,43251,0.08,1,0,0.27,0.32,1,Low Risk,Not Eligible,596
CUST000818,28,Male,Salaried,113338,394569,294,28165,0.4,5,5,0.29,0.25,1,High Risk,Not Eligible,360
CUST000819,55,Male,Salaried,48077,118394,266,70285,0.48,12,2,0.41,1.46,0,Medium Risk,Eligible with Conditions,676
CUST000820,35,Male,Self-Employed,87915,153940,53,67927,0.66,11,3,0.57,0.77,1,High Risk,Not Eligible,532
CUST000821,42,Male,Salaried,143311,348133,10,76170,0.53,2,6,0.41,0.53,1,High Risk,Not Eligible,326
CUST000822,34,Female,Salaried,37669,27222,121,79150,0.39,13,2,1.38,2.1,0,Medium Risk,Eligible with Conditions,658
CUST000823,46,Male,Salaried,56624,84794,122,27866,0.65,2,3,0.67,0.49,1,High Risk,Not Eligible,530
CUST000824,48,Female,Self-Employed,83147,593212,267,13282,0.35,9,2,0.14,0.16,1,Medium Risk,Eligible with Conditions,530
CUST000825,43,Female,Salaried,143222,370130,133,23319,0.41,11,2,0.39,0.16,0,Medium Risk,Eligible with Conditions,662
CUST000826,34,Female,Self-Employed,44943,238127,175,39726,0.43,13,0,0.19,0.88,1,Low Risk,Not Eligible,666
CUST000827,44,Female,Salaried,121694,509434,31,18412,0.3,10,3,0.24,0.15,1,High Risk,Not Eligible,460
CUST000828,22,Female,Self-Employed,131351,146295,203,76586,0.59,7,4,0.9,0.58,1,High Risk,Not Eligible,458
CUST000829,46,Male,Salaried,46985,184238,101,27583,0.15,6,0,0.26,0.59,1,Low Risk,Not Eligible,610
CUST000830,34,Male,Self-Employed,140574,44369,21,86577,0.4,13,2,3.17,0.62,0,Medium Risk,Eligible with Conditions,660
CUST000831,27,Female,Student,61836,338862,177,64922,0.51,1,2,0.18,1.05,1,Medium Risk,Eligible with Conditions,562
CUST000832,23,Female,Self-Employed,107714,275114,105,9185,0.64,14,6,0.39,0.09,1,High Risk,Not Eligible,348
CUST000833,43,Female,Salaried,11770,52922,190,89348,0.62,10,4,0.22,7.59,1,High Risk,Not Eligible,464
CUST000834,63,Male,Salaried,50865,498614,188,94368,0.37,2,6,0.1,1.86,1,High Risk,Not Eligible,300
CUST000835,38,Female,Salaried,61811,24416,219,59389,0.46,11,4,2.53,0.96,1,High Risk,Not Eligible,432
CUST000836,58,Male,Salaried,12001,18672,255,20423,0.29,7,2,0.64,1.7,0,Medium Risk,Eligible with Conditions,638
CUST000837,55,Female,Salaried,68848,481684,220,54268,0.34,3,4,0.14,0.79,1,High Risk,Not Eligible,408
CUST000838,35,Male,Self-Employed,60635,133145,33,44644,0.64,2,1,0.46,0.74,0,Low Risk,Eligible,768
CUST000839,45,Female,Salaried,28946,5064,106,39786,0.65,6,6,5.72,1.37,1,High Risk,Not Eligible,350
CUST000840,57,Male,Salaried,103852,73835,127,98201,0.63,8,6,1.41,0.95,1,High Risk,Not Eligible,346
CUST000841,48,Female,Self-Employed,99103,206457,58,78525,0.12,8,0,0.48,0.79,1,Low Risk,Eligible,604
CUST000842,30,Male,Self-Employed,51744,252795,287,86744,0.6,11,3,0.2,1.68,1,High Risk,Not Eligible,520
CUST000843,59,Male,Salaried,125729,409271,106,91590,0.67,2,6,0.31,0.73,1,High Risk,Not Eligible,354
CUST000844,37,Male,Student,31671,354738,121,33477,0.27,6,4,0.09,1.06,1,High Risk,Not Eligible,394
CUST000845,59,Male,Salaried,65813,200346,108,98910,0.38,12,4,0.33,1.5,1,High Risk,Not Eligible,416
CUST000846,42,Male,Self-Employed,104748,278010,49,6571,0.55,5,1,0.38,0.06,0,Low Risk,Not Eligible,750
CUST000847,46,Male,Self-Employed,145878,8889,118,22576,0.41,7,3,16.41,0.15,1,High Risk,Not Eligible,482
CUST000848,64,Male,Self-Employed,112733,123194,35,65703,0.7,4,1,0.92,0.58,0,Low Risk,Eligible,780
CUST000849,45,Female,Self-Employed,134865,129714,168,12680,0.34,12,3,1.04,0.09,1,High Risk,Not Eligible,468
CUST000850,37,Female,Salaried,91551,560623,193,28706,0.51,13,6,0.16,0.31,1,High Risk,Not Eligible,322
CUST000851,33,Female,Salaried,137335,55547,297,82854,0.56,2,6,2.47,0.6,1,High Risk,Not Eligible,332
CUST000852,40,Female,Self-Employed,47220,162234,199,89195,0.36,10,0,0.29,1.89,1,Low Risk,Not Eligible,652
CUST000853,45,Female,Salaried,25158,278139,296,67527,0.6,3,4,0.09,2.68,1,High Risk,Not Eligible,460
CUST000854,24,Male,Student,88992,454704,265,73565,0.4,9,0,0.2,0.83,1,Low Risk,Not Eligible,660
CUST000855,30,Male,Salaried,70576,7631,211,51436,0.31,10,3,9.25,0.73,1,High Risk,Not Eligible,462
CUST000856,23,Male,Salaried,96027,142039,56,5774,0.1,8,4,0.68,0.06,1,High Risk,Not Eligible,360
CUST000857,61,Male,Salaried,66830,354422,53,19972,0.29,13,6,0.19,0.3,1,High Risk,Not Eligible,300
CUST000858,38,Male,Salaried,143091,593759,10,17048,0.52,9,1,0.24,0.12,1,Medium Risk,Eligible with Conditions,624
CUST000859,56,Female,Self-Employed,20419,304260,228,83225,0.65,5,6,0.07,4.08,1,High Risk,Not Eligible,350
CUST000860,42,Female,Self-Employed,41697,432443,27,85273,0.2,13,6,0.1,2.05,1,High Risk,Not Eligible,300
CUST000861,54,Female,Self-Employed,92932,576952,149,84550,0.27,5,2,0.16,0.91,1,Medium Risk,Eligible with Conditions,514
CUST000862,28,Female,Student,127712,92342,114,90354,0.13,7,1,1.38,0.71,1,Medium Risk,Eligible with Conditions,546
CUST000863,60,Male,Student,103428,19407,216,79680,0.49,7,2,5.33,0.77,0,Medium Risk,Eligible with Conditions,678
CUST000864,64,Male,Student,147045,118926,45,99537,0.67,1,1,1.24,0.68,0,Low Risk,Eligible,774
CUST000865,39,Male,Salaried,94649,326345,176,60602,0.46,12,3,0.29,0.64,1,High Risk,Not Eligible,492
CUST000866,62,Female,Self-Employed,130649,452564,190,69403,0.44,14,0,0.29,0.53,1,Low Risk,Not Eligible,668
CUST000867,61,Male,Salaried,19136,547166,218,30182,0.4,5,2,0.03,1.58,1,Medium Risk,Eligible with Conditions,540
CUST000868,57,Female,Salaried,92739,88100,56,82876,0.09,8,3,1.05,0.89,1,High Risk,Not Eligible,418
CUST000869,26,Male,Self-Employed,70502,453636,74,80373,0.52,7,0,0.16,1.14,1,Low Risk,Not Eligible,684
CUST000870,46,Male,Salaried,31039,499308,200,50059,0.43,11,0,0.06,1.61,1,Low Risk,Not Eligible,666
